,0
65878,1
65879,0
65880,1
65881,1
65882,1
65883,0
65884,1
65885,1
65886,0
65887,1
65888,1
65889,1
65890,1
65891,1
65892,0
65893,1
65894,0
65895,1
65896,0
65897,1
65898,1
65899,1
65900,1
65901,1
65902,1
65903,1
65904,1
65905,0
65906,1
65907,1
65908,1
65909,1
65910,1
65911,1
65912,1
65913,1
65914,0
65915,1
65916,1
65917,1
65918,1
65919,0
65920,1
65921,1
65922,1
65923,1
65924,0
65925,1
65926,1
65927,1
65928,0
65929,1
65930,0
65931,0
65932,0
65933,0
65934,1
65935,1
65936,0
65937,1
65938,1
65939,1
65940,1
65941,1
65942,1
65943,1
65944,1
65945,1
65946,1
65947,0
65948,1
65949,1
65950,1
65951,0
65952,1
65953,1
65954,1
65955,0
65956,1
65957,1
65958,1
65959,1
65960,1
65961,1
65962,1
65963,1
65964,1
65965,1
65966,0
65967,0
65968,0
65969,0
65970,0
65971,1
65972,0
65973,0
65974,0
65975,0
65976,0
65977,0
65978,1
65979,1
65980,0
65981,1
65982,1
65983,0
65984,0
65985,0
65986,1
65987,0
65988,0
65989,1
65990,0
65991,0
65992,0
65993,0
65994,1
65995,0
65996,1
65997,1
65998,0
65999,1
66000,0
66001,0
66002,0
66003,0
66004,0
66005,0
66006,1
66007,0
66008,0
66009,1
66010,1
66011,0
66012,1
66013,0
66014,1
66015,0
66016,1
66017,1
66018,1
66019,0
66020,1
66021,1
66022,0
66023,0
66024,1
66025,0
66026,0
66027,0
66028,0
66029,0
66030,1
66031,1
66032,0
66033,0
66034,0
66035,0
66036,1
66037,0
66038,1
66039,1
66040,1
66041,0
66042,0
66043,1
66044,1
66045,1
66046,0
66047,1
66048,1
66049,0
66050,1
66051,0
66052,0
66053,1
66054,0
66055,1
66056,1
66057,0
66058,1
66059,1
66060,0
66061,0
66062,1
66063,1
66064,1
66065,1
66066,0
66067,0
66068,0
66069,0
66070,1
66071,1
66072,1
66073,1
66074,1
66075,1
66076,1
66077,0
66078,1
66079,0
66080,1
66081,1
66082,0
66083,0
66084,1
66085,0
66086,1
66087,1
66088,0
66089,0
66090,0
66091,1
66092,0
66093,1
66094,1
66095,0
66096,1
66097,1
66098,1
66099,1
66100,0
66101,0
66102,0
66103,1
66104,1
66105,0
66106,1
66107,0
66108,1
66109,0
66110,0
66111,1
66112,1
66113,0
66114,1
66115,0
66116,1
66117,0
66118,1
66119,1
66120,1
66121,1
66122,1
66123,0
66124,0
66125,0
66126,1
66127,0
66128,0
66129,1
66130,1
66131,1
66132,0
66133,1
66134,0
66135,0
66136,0
66137,0
66138,1
66139,0
66140,0
66141,0
66142,0
66143,0
66144,0
66145,0
66146,0
66147,0
66148,0
66149,1
66150,0
66151,1
66152,1
66153,0
66154,1
66155,0
66156,0
66157,1
66158,1
66159,0
66160,1
66161,0
66162,0
66163,1
66164,0
66165,1
66166,0
66167,0
66168,0
66169,0
66170,1
66171,0
66172,1
66173,1
66174,1
66175,0
66176,0
66177,0
66178,1
66179,0
66180,0
66181,0
66182,0
66183,1
66184,1
66185,1
66186,0
66187,0
66188,0
66189,0
66190,1
66191,1
66192,1
66193,1
66194,1
66195,1
66196,0
66197,1
66198,1
66199,0
66200,0
66201,0
66202,1
66203,0
66204,1
66205,1
66206,0
66207,0
66208,0
66209,0
66210,0
66211,1
66212,0
66213,0
66214,1
66215,0
66216,1
66217,0
66218,1
66219,0
66220,0
66221,0
66222,1
66223,1
66224,0
66225,0
66227,0
66228,0
66229,1
66230,0
66231,1
66232,1
66233,0
66234,0
66235,0
66236,1
66237,1
66238,0
66239,0
66240,1
66241,1
66242,0
66243,0
66244,0
66245,0
66246,0
66247,0
66248,1
66249,0
66250,0
66251,1
66252,1
66253,0
66254,0
66255,1
66256,0
66257,0
66258,1
66259,1
66260,1
66261,1
66262,1
66263,1
66264,1
66265,1
66266,1
66267,1
66268,0
66269,1
66270,0
66271,0
66272,0
66273,0
66274,0
66275,1
66276,1
66277,1
66278,0
66279,1
66280,1
66281,1
66282,0
66283,0
66284,1
66285,1
66286,1
66287,1
66288,0
66289,0
66290,1
66291,0
66292,0
66293,0
66294,1
66295,0
66296,0
66297,0
66298,1
66299,0
66300,0
66301,0
66302,1
66303,0
66304,1
66305,0
66306,0
66307,0
66308,1
66309,0
66310,1
66311,0
66312,0
66313,1
66314,0
66315,0
66316,0
66317,1
66318,0
66319,0
66320,0
66321,0
66322,0
66323,0
66324,0
66325,0
66326,0
66327,1
66328,0
66329,1
66330,0
66331,1
66332,0
66333,0
66334,1
66335,1
66336,0
66337,1
66338,1
66339,0
66340,0
66341,0
66342,0
66343,1
66344,0
66345,0
66346,0
66347,1
66348,0
66349,0
66350,0
66351,0
66352,1
66353,1
66354,0
66355,0
66356,0
66357,0
66358,0
66359,1
66360,0
66361,0
66362,1
66363,0
66364,0
66365,1
66366,1
66367,1
66368,0
66369,0
66370,1
66371,0
66372,0
66373,0
66374,0
66375,1
66376,1
66377,0
66378,1
66379,1
66380,1
66381,0
66382,1
66383,0
66384,0
66385,0
66386,1
66387,1
66388,0
66389,1
66390,1
66391,1
66392,1
66393,0
66394,1
66395,0
66396,0
66397,0
66398,0
66399,1
66400,1
66401,0
66402,1
66403,1
66404,1
66405,0
66407,0
66408,0
66409,0
66410,1
66411,0
66412,0
66413,1
66414,0
66415,0
66416,0
66417,0
66418,1
66419,1
66420,1
66421,0
66422,1
66423,0
66424,0
66425,0
66426,1
66427,1
66428,1
66429,0
66430,0
66431,1
66432,0
66433,0
66434,0
66435,0
66436,1
66437,1
66438,0
66439,1
66440,0
66441,1
66442,0
66443,0
66444,0
66445,1
66446,0
66447,1
66448,1
66449,0
66450,0
66451,1
66452,1
66453,0
66454,0
66455,0
66456,0
66457,1
66458,1
66459,1
66460,0
66461,0
66462,0
66463,0
66464,0
66465,1
66466,0
66467,1
66468,1
66469,1
66470,1
66471,1
66472,1
66473,0
66474,1
66475,1
66476,1
66477,1
66478,1
66479,0
66480,0
66481,1
66482,1
66483,0
66484,1
66485,1
66486,0
66487,1
66488,1
66489,0
66490,1
66491,0
66492,1
66493,1
66494,0
66495,0
66496,1
66497,1
66498,1
66499,0
66500,1
66501,0
66502,1
66503,0
66504,0
66505,0
66507,1
66508,0
66509,0
66510,1
66511,0
66512,1
66513,0
66514,1
66515,1
66516,0
66517,1
66518,0
66519,1
66520,0
66521,1
66522,0
66523,0
66524,1
66525,0
66526,1
66527,0
66528,0
66529,1
66530,0
66531,0
66532,0
66533,1
66534,1
66535,0
66536,0
66537,1
66538,1
66539,1
66540,0
66541,1
66543,1
66544,1
66545,0
66546,1
66547,1
66548,0
66549,1
66550,1
66551,1
66552,0
66553,0
66554,1
66556,0
66557,1
66558,1
66559,0
66560,0
66561,0
66562,1
66563,0
66564,0
66565,1
66566,1
66567,1
66568,1
66569,0
66570,1
66571,1
66572,1
66573,0
66574,0
66575,0
66576,0
66577,0
66578,0
66579,1
66580,1
66581,1
66582,1
66583,0
66584,1
66585,1
66586,1
66587,0
66588,0
66589,0
66590,1
66591,0
66592,1
66593,0
66594,1
66595,0
66596,1
66597,1
66598,0
66599,0
66600,1
66601,1
66602,1
66603,0
66604,1
66605,1
66606,0
66607,1
66608,0
66609,1
66610,1
66611,0
66612,0
66613,1
66614,1
66615,0
66616,0
66617,0
66618,1
66619,1
66620,0
66621,0
66622,1
66623,0
66624,1
66625,0
66626,1
66627,0
66628,0
66629,1
66630,0
66631,1
66632,1
66633,1
66634,0
66635,1
66636,0
66637,0
66638,0
66639,0
66640,1
66641,1
66642,1
66643,0
66645,0
66646,1
66647,1
66648,0
66649,1
66650,0
66651,0
66652,1
66653,0
66655,0
66656,0
66657,0
66658,0
66659,0
66660,0
66661,1
66662,0
66663,0
66664,0
66665,0
66666,1
66667,0
66668,1
66669,0
66670,0
66671,1
66672,1
66673,1
66674,0
66675,0
66676,1
66677,1
66678,1
66679,0
66680,0
66681,1
66682,0
66683,1
66684,0
66685,0
66686,1
66687,0
66688,0
66689,0
66690,1
66691,1
66692,1
66693,1
66694,0
66695,1
66696,0
66697,0
66698,0
66699,1
66700,1
66701,0
66702,0
66703,0
66704,1
66705,0
66706,0
66707,1
66708,1
66709,1
66710,0
66711,1
66712,1
66713,0
66714,0
66715,1
66716,1
66717,0
66718,0
66719,1
66720,0
66721,1
66722,1
66723,1
66724,0
66725,0
66726,0
66727,1
66728,1
66729,0
66730,0
66731,0
66732,0
66733,0
66734,1
66735,0
66736,1
66737,0
66739,0
66740,0
66741,1
66742,0
66743,0
66744,0
66745,1
66746,1
66747,1
66748,1
66749,1
66750,0
66751,1
66752,1
66753,0
66754,0
66755,1
66756,0
66757,0
66758,1
66759,0
66760,1
66761,0
66762,0
66763,1
66764,1
66765,1
66766,1
66767,1
66768,1
66769,1
66770,0
66771,0
66772,1
66773,0
66774,1
66775,0
66776,0
66777,0
66778,1
66779,0
66780,1
66781,0
66782,1
66783,1
66784,1
66785,0
66786,1
66787,1
66788,0
66789,1
66790,0
66791,1
66792,0
66793,1
66794,1
66795,1
66796,1
66797,1
66799,1
66800,1
66801,0
66802,0
66803,1
66804,0
66805,0
66806,0
66807,0
66808,1
66809,0
66810,0
66811,0
66812,1
66813,0
66814,1
66815,0
66816,0
66817,1
66818,1
66819,1
66820,0
66821,1
66822,0
66823,0
66824,0
66825,1
66826,1
66827,0
66828,0
66829,0
66830,0
66831,0
66832,1
66833,1
66834,1
66835,0
66836,0
66837,0
66839,0
66840,1
66841,0
66842,0
66843,1
66844,1
66845,1
66846,0
66847,1
66848,1
66849,0
66850,0
66851,0
66852,0
66853,0
66854,1
66855,0
66856,1
66857,1
66858,1
66859,1
66860,1
66861,1
66862,1
66863,1
66864,1
66865,0
66866,0
66867,1
66868,1
66869,1
66870,0
66871,1
66872,1
66873,0
66874,0
66875,0
66876,1
66877,1
66878,0
66879,1
66880,1
66881,1
66882,1
66883,1
66884,1
66885,0
66886,1
66887,1
66888,0
66889,1
66890,1
66891,1
66892,0
66893,0
66894,0
66895,1
66896,0
66897,1
66898,1
66899,0
66900,1
66901,0
66902,0
66903,0
66904,1
66905,0
66906,0
66907,0
66908,0
66909,1
66910,1
66911,1
66912,0
66913,1
66914,1
66915,1
66916,0
66917,0
66918,1
66919,1
66920,1
66921,0
66922,1
66923,1
66924,1
66925,0
66927,1
66928,1
66929,1
66930,0
66931,0
66932,1
66933,0
66934,0
66935,0
66936,1
66937,0
66938,0
66939,1
66940,0
66941,1
66942,0
66943,1
66944,0
66945,1
66946,0
66947,0
66948,1
66949,0
66950,0
66951,1
66952,1
66953,0
66954,1
66955,0
66956,1
66957,1
66958,0
66959,1
66960,0
66961,0
66962,1
66963,1
66965,0
66966,1
66967,0
66968,0
66969,1
66970,0
66971,0
66972,0
66973,0
66974,1
66975,0
66976,0
66977,0
66978,0
66979,1
66980,0
66981,1
66982,1
66983,0
66984,0
66985,1
66986,1
66987,1
66988,1
66989,1
66990,1
66991,0
66992,0
66993,1
66994,0
66995,1
66996,0
66997,1
66998,1
66999,0
67000,1
67001,1
67002,0
67003,1
67004,1
67005,1
67006,1
67007,0
67008,1
67009,1
67010,1
67011,1
67012,1
67013,1
67014,1
67015,0
67016,0
67017,0
67018,0
67019,1
67020,0
67021,1
67022,0
67023,1
67024,1
67025,0
67026,1
67027,1
67028,1
67029,1
67030,0
67031,0
67032,1
67033,1
67034,1
67035,0
67036,0
67037,1
67038,1
67039,1
67040,1
67041,1
67042,0
67043,1
67044,1
67045,1
67046,0
67047,1
67048,0
67049,0
67050,0
67051,0
67052,1
67053,0
67054,0
67056,1
67057,0
67058,1
67059,0
67060,1
67061,1
67062,1
67063,1
67064,0
67065,1
67066,1
67067,1
67068,1
67069,1
67070,0
67071,1
67072,0
67073,1
67074,0
67075,0
67076,1
67077,1
67078,0
67079,1
67080,1
67081,0
67082,1
67083,1
67084,1
67085,1
67086,0
67087,1
67088,0
67089,1
67090,1
67091,1
67092,1
67093,1
67094,0
67095,1
67096,1
67097,1
67098,1
67099,1
67100,0
67102,0
67103,0
67104,1
67105,0
67106,1
67107,0
67108,1
67109,1
67110,1
67111,0
67112,0
67113,1
67114,1
67115,0
67116,1
67117,1
67118,1
67119,1
67120,0
67121,0
67122,0
67123,1
67124,0
67125,1
67126,1
67127,1
67128,1
67129,1
67130,1
67131,0
67132,1
67133,0
67134,0
67135,0
67136,1
67137,1
67138,0
67139,0
67140,0
67141,1
67142,1
67143,1
67144,0
67145,0
67146,0
67147,1
67148,0
67149,0
67150,1
67151,1
67152,0
67153,0
67154,0
67155,1
67156,0
67157,1
67158,1
67159,1
67160,0
67161,1
67162,0
67163,1
67164,1
67165,1
67166,1
67167,1
67168,0
67169,1
67170,1
67171,1
67172,1
67173,1
67174,1
67175,1
67176,1
67177,1
67178,1
67179,0
67180,0
67181,1
67182,1
67183,0
67184,1
67185,1
67186,0
67187,1
67188,0
67189,1
67190,1
67191,0
67192,1
67193,1
67194,0
67195,1
67196,1
67197,1
67198,1
67199,1
67200,1
67201,1
67202,1
67203,1
67204,1
67205,1
67206,0
67207,1
67208,1
67210,1
67211,1
67212,1
67213,0
67214,1
67215,1
67216,1
67217,0
67218,1
67219,1
67220,1
67221,1
67222,1
67223,0
67224,1
67225,0
67226,1
67227,1
67228,0
67229,1
67230,1
67231,0
67232,1
67233,0
67234,1
67235,0
67236,1
67237,0
67238,1
67239,1
67240,0
67241,1
67242,1
67243,1
67244,1
67245,1
67247,1
67248,1
67249,1
67250,1
67251,0
67252,1
67253,1
67254,1
67255,1
67256,1
67257,1
67258,0
67259,1
67260,1
67261,0
67262,1
67263,1
67264,1
67265,0
67266,0
67267,1
67268,0
67269,1
67270,1
67271,1
67272,1
67273,1
67274,0
67275,1
67276,1
67277,0
67278,0
67279,0
67280,0
67281,1
67283,1
67284,1
67285,1
67286,1
67287,1
67288,1
67289,1
67290,1
67291,0
67292,1
67293,1
67294,0
67295,1
67296,1
67297,1
67298,0
67299,1
67300,0
67301,0
67302,1
67303,1
67304,0
67305,0
67306,1
67307,1
67308,1
67309,1
67310,1
67311,1
67312,1
67313,1
67314,0
67316,1
67317,0
67318,1
67319,1
67320,1
67321,1
67322,1
67323,1
67324,1
67325,1
67326,1
67327,1
67328,1
67329,1
67330,0
67331,1
67332,1
67333,1
67334,0
67335,1
67336,1
67337,1
67338,1
67339,0
67340,1
67341,0
67342,0
67343,1
67344,1
67345,1
67346,0
67347,1
67348,1
67349,1
67350,0
67351,0
67352,1
67353,1
67354,1
67355,1
67356,1
67357,1
67358,0
67359,1
67360,1
67361,1
67362,1
67363,1
67364,1
67365,1
67366,1
67367,1
67368,0
67369,1
67370,0
67371,1
67372,1
67373,1
67374,0
67375,0
67376,1
67377,1
67378,0
67379,1
67380,1
67381,1
67382,1
67383,0
67384,1
67385,1
67386,1
67387,1
67388,1
67389,1
67390,1
67391,0
67392,1
67393,1
67394,1
67395,1
67396,1
67397,1
67398,1
67400,1
67401,1
67402,0
67403,1
67404,1
67405,1
67406,1
67407,1
67408,1
67409,1
67410,1
67411,1
67412,1
67413,1
67414,0
67415,1
67416,0
67417,1
67418,1
67419,0
67420,1
67421,1
67422,1
67424,1
67425,1
67426,1
67427,1
67428,0
67429,1
67430,1
67431,1
67432,0
67433,1
67434,0
67435,1
67436,1
67437,1
67438,0
67440,1
67441,0
67442,0
67443,0
67444,0
67445,1
67446,0
67447,1
67448,0
67449,1
67450,1
67451,0
67452,1
67453,1
67454,0
67455,0
67456,1
67457,1
67458,0
67459,1
67460,1
67461,0
67462,1
67463,1
67465,0
67466,0
67467,0
67468,0
67469,0
67470,1
67471,0
67472,0
67473,0
67474,1
67475,0
67476,0
67477,0
67478,1
67479,0
67480,0
67481,0
67482,0
67483,0
67484,0
67485,1
67486,0
67487,1
67489,0
67490,1
67491,1
67492,1
67493,0
67494,0
67495,0
67496,0
67497,1
67498,0
67499,0
67500,0
67501,1
67502,0
67503,0
67504,0
67505,1
67506,0
67507,1
67508,1
67509,1
67510,1
67511,0
67512,0
67513,0
67514,0
67515,1
67516,1
67517,1
67518,1
67519,0
67520,0
67521,0
67522,1
67523,1
67524,0
67525,1
67526,0
67527,0
67528,1
67529,1
67530,0
67531,0
67532,0
67533,0
67534,1
67535,0
67536,0
67537,1
67538,0
67539,1
67540,1
67541,1
67542,0
67543,1
67544,0
67545,0
67546,1
67547,1
67548,1
67549,0
67550,1
67551,0
67552,0
67553,0
67554,0
67555,1
67556,1
67557,0
67558,0
67559,0
67560,1
67561,0
67562,1
67563,1
67564,0
67565,0
67566,1
67567,1
67568,1
67569,1
67570,1
67571,0
67572,1
67573,0
67574,0
67575,0
67576,0
67578,0
67579,0
67580,1
67581,0
67582,0
67583,0
67584,0
67585,1
67586,0
67587,0
67589,0
67590,0
67591,0
67592,0
67593,1
67594,0
67595,0
67596,1
67597,0
67598,0
67599,0
67600,0
67601,0
67602,0
67603,0
67604,0
67605,1
67606,0
67607,0
67608,0
67609,0
67610,0
67611,0
67612,0
67613,0
67614,0
67615,1
67616,1
67617,0
67618,0
67619,1
67620,0
67621,0
67622,0
67623,0
67624,0
67625,0
67626,0
67627,0
67628,0
67629,0
67630,0
67631,0
67632,1
67633,0
67634,0
67635,0
67636,0
67637,0
67638,1
67639,0
67640,0
67641,0
67642,0
67643,0
67644,1
67645,1
67646,1
67647,1
67648,1
67649,1
67650,0
67651,1
67652,0
67653,1
67654,0
67655,1
67656,1
67657,1
67658,1
67659,1
67661,0
67662,1
67663,0
67664,0
67665,0
67666,1
67667,1
67668,0
67669,1
67670,1
67671,0
67672,1
67673,1
67674,1
67675,1
67676,1
67677,1
67678,1
67679,1
67680,1
67681,1
67682,1
67683,1
67684,1
67685,1
67686,1
67687,1
67688,1
67689,1
67690,1
67691,0
67692,1
67693,0
67694,1
67695,1
67696,1
67697,1
67698,1
67699,1
67700,1
67701,0
67702,1
67703,1
67704,1
67705,1
67706,1
67707,0
67708,1
67709,1
67710,1
67711,1
67712,1
67713,0
67714,1
67715,1
67716,1
67717,1
67718,1
67719,1
67720,1
67721,1
67722,1
67723,1
67724,1
67725,1
67726,1
67727,1
67728,1
67729,1
67730,1
67731,1
67732,1
67733,1
67734,1
67735,1
67736,1
67737,1
67738,1
67739,1
67740,0
67741,1
67742,1
67743,1
67744,0
67745,0
67746,0
67747,0
67748,1
67749,1
67750,0
67751,1
67752,0
67753,0
67754,0
67755,1
67756,0
67757,0
67758,0
67759,0
67760,1
67761,1
67762,0
67763,0
67764,1
67765,0
67766,0
67767,0
67768,1
67769,1
67770,0
67771,0
67772,0
67773,1
67774,0
67775,0
67776,0
67777,1
67778,1
67779,0
67780,1
67781,0
67782,1
67783,1
67784,1
67785,1
67786,0
67787,1
67788,1
67789,1
67790,1
67791,1
67792,0
67793,0
67794,1
67795,1
67796,1
67797,1
67798,1
67800,0
67801,1
67802,1
67803,1
67804,1
67805,1
67806,1
67807,1
67808,0
67809,1
67810,1
67811,1
67812,1
67813,0
67814,1
67815,0
67816,0
67817,0
67818,1
67819,1
67820,0
67822,0
67823,0
67824,0
67825,1
67826,1
67827,1
67828,1
67829,0
67830,0
67831,1
67832,0
67833,0
67834,1
67835,1
67836,1
67837,1
67838,1
67839,1
67840,0
67841,0
67842,1
67843,0
67844,0
67845,1
67846,1
67847,0
67848,1
67849,1
67850,1
67851,1
67852,1
67853,1
67854,1
67855,0
67856,0
67857,1
67858,1
67859,0
67860,0
67861,0
67862,1
67863,0
67864,0
67865,0
67866,0
67867,1
67868,1
67869,1
67870,1
67871,0
67872,0
67873,1
67874,1
67875,1
67876,1
67877,0
67878,1
67879,1
67880,1
67881,1
67883,1
67884,1
67885,0
67886,0
67887,0
67888,1
67889,1
67890,0
67891,0
67892,1
67893,1
67894,1
67895,1
67896,1
67897,0
67898,1
67899,0
67900,1
67901,0
67902,1
67903,1
67904,0
67905,1
67906,1
67907,1
67908,1
67909,0
67910,0
67911,1
67912,0
67913,0
67914,0
67915,1
67916,1
67917,1
67918,1
67919,1
67920,0
67921,1
67922,1
67923,0
67924,1
67925,0
67926,1
67927,1
67928,0
67929,0
67930,1
67931,1
67932,0
67933,1
67934,1
67935,1
67936,1
67937,1
67938,0
67939,0
67940,1
67941,0
67942,0
67943,1
67944,1
67945,1
67946,1
67947,1
67948,1
67949,0
67950,1
67951,1
67952,1
67953,0
67954,0
67955,0
67956,1
67957,0
67958,1
67959,1
67960,0
67961,0
67962,0
67963,1
67964,0
67965,0
67966,1
67967,0
67968,1
67969,0
67971,0
67972,0
67973,0
67974,1
67975,1
67976,0
67977,0
67978,1
67979,0
67980,0
67981,0
67982,1
67983,1
67984,1
67985,0
67986,0
67987,1
67988,1
67989,1
67990,1
67991,0
67992,0
67993,0
67994,0
67995,0
67996,1
67997,1
67998,1
67999,0
68000,1
68001,1
68002,1
68003,1
68004,1
68005,1
68006,1
68007,1
68008,0
68009,1
68010,1
68011,1
68012,0
68013,0
68014,1
68015,0
68016,1
68017,1
68018,0
68019,1
68020,1
68021,1
68022,0
68023,1
68024,1
68025,1
68026,0
68027,1
68028,0
68029,0
68030,1
68031,1
68032,1
68033,1
68034,0
68035,1
68036,1
68037,1
68038,0
68039,1
68040,0
68041,0
68042,0
68043,1
68044,1
68045,1
68046,0
68047,0
68048,0
68049,0
68051,1
68052,0
68053,1
68054,1
68055,1
68056,0
68057,1
68058,1
68059,0
68060,0
68061,1
68062,0
68063,1
68064,1
68065,0
68066,0
68067,0
68068,0
68069,0
68070,1
68071,0
68072,1
68073,0
68074,1
68075,1
68076,1
68077,1
68078,1
68079,1
68080,0
68081,0
68082,1
68083,1
68084,0
68085,0
68086,1
68087,0
68088,0
68089,1
68091,0
68092,0
68093,1
68094,1
68095,1
68096,0
68097,0
68098,0
68099,0
68100,1
68101,1
68102,1
68104,0
68105,0
68106,1
68107,1
68108,0
68109,1
68110,1
68111,0
68112,0
68113,0
68115,0
68116,0
68117,0
68118,0
68119,0
68120,0
68121,1
68122,0
68123,1
68124,1
68125,1
68127,1
68128,0
68129,0
68130,1
68131,0
68132,1
68133,0
68134,0
68135,0
68136,0
68137,0
68138,0
68139,0
68140,1
68141,1
68142,1
68143,0
68144,0
68145,1
68146,0
68147,0
68148,0
68149,1
68150,0
68151,1
68152,0
68153,0
68154,1
68155,0
68156,0
68157,0
68158,0
68159,1
68160,1
68161,0
68162,1
68163,0
68164,1
68165,1
68166,1
68167,1
68168,0
68169,0
68170,0
68171,0
68172,1
68173,0
68174,0
68175,1
68176,0
68177,0
68178,0
68180,1
68181,0
68182,1
68183,1
68184,1
68185,0
68186,1
68187,1
68188,0
68189,1
68190,0
68191,0
68192,1
68193,1
68194,1
68195,1
68196,0
68197,1
68198,0
68199,1
68200,0
68201,0
68202,1
68203,0
68204,0
68205,0
68206,0
68207,1
68208,0
68209,0
68210,1
68211,1
68212,1
68213,1
68214,1
68215,0
68216,0
68217,1
68218,0
68219,0
68220,1
68221,1
68222,0
68223,0
68224,1
68226,0
68227,0
68228,0
68229,0
68230,0
68231,0
68232,0
68233,1
68234,0
68235,0
68236,1
68237,0
68238,1
68239,1
68240,0
68241,0
68242,0
68243,0
68244,0
68245,0
68246,0
68247,0
68248,0
68249,0
68250,1
68251,0
68252,0
68253,0
68254,0
68255,1
68256,0
68257,1
68258,0
68259,1
68260,1
68261,1
68262,0
68263,0
68264,0
68265,0
68266,0
68267,0
68268,0
68269,1
68270,0
68271,0
68272,0
68273,1
68274,0
68275,0
68276,0
68277,1
68278,1
68279,0
68280,0
68281,0
68282,1
68283,1
68284,0
68285,1
68286,1
68287,1
68288,0
68289,1
68290,0
68291,1
68292,0
68293,0
68294,0
68295,0
68296,1
68297,0
68298,0
68299,0
68300,0
68301,0
68302,0
68303,0
68304,1
68305,1
68306,1
68307,0
68309,0
68310,0
68311,0
68312,1
68313,1
68314,1
68315,0
68316,1
68317,1
68318,0
68319,0
68320,1
68321,0
68322,0
68323,1
68324,1
68325,1
68326,0
68327,0
68328,0
68329,1
68330,1
68331,1
68332,0
68333,1
68334,0
68335,0
68336,1
68337,0
68338,0
68339,0
68340,0
68341,0
68342,0
68343,1
68344,0
68345,1
68346,1
68347,1
68348,1
68349,0
68350,0
68351,0
68352,0
68353,0
68354,0
68355,0
68356,1
68357,1
68358,1
68359,1
68360,0
68361,1
68362,0
68364,0
68365,0
68366,0
68367,0
68368,0
68369,0
68370,0
68371,0
68372,1
68373,0
68374,0
68375,0
68376,1
68377,0
68378,1
68379,0
68380,1
68381,1
68382,0
68383,1
68384,1
68385,1
68386,1
68387,0
68388,1
68389,0
68390,1
68391,1
68392,1
68393,0
68394,1
68395,0
68396,0
68397,1
68398,1
68399,0
68400,1
68401,0
68402,1
68403,0
68404,1
68405,0
68406,0
68407,1
68408,1
68409,0
68410,1
68411,0
68412,1
68413,0
68414,1
68415,1
68416,0
68417,0
68418,0
68419,1
68420,1
68421,1
68422,0
68423,1
68424,0
68425,0
68426,0
68427,1
68428,0
68429,1
68430,0
68432,1
68433,1
68434,0
68435,1
68436,0
68437,0
68438,0
68439,1
68440,1
68441,1
68442,1
68443,1
68444,1
68445,1
68446,1
68447,1
68448,1
68449,0
68450,0
68451,0
68452,1
68453,0
68454,1
68455,1
68456,1
68457,0
68458,0
68459,0
68460,0
68461,1
68462,1
68463,1
68464,1
68465,1
68467,0
68468,1
68469,0
68470,0
68471,1
68472,1
68473,0
68474,1
68475,1
68476,1
68477,0
68478,0
68479,0
68480,0
68481,1
68482,0
68483,1
68484,0
68485,1
68486,1
68487,0
68488,1
68489,0
68490,1
68491,1
68492,0
68493,0
68494,1
68495,1
68496,1
68497,0
68498,1
68499,1
68500,0
68501,1
68502,1
68503,0
68504,1
68505,1
68506,0
68507,1
68508,1
68509,1
68510,1
68511,1
68512,0
68513,0
68515,1
68516,0
68517,1
68518,0
68519,1
68520,1
68521,0
68522,1
68523,1
68524,1
68525,1
68526,1
68527,1
68528,0
68529,1
68530,0
68531,1
68532,1
68533,0
68534,0
68535,0
68536,1
68537,1
68538,1
68539,1
68540,0
68541,1
68542,1
68543,1
68544,1
68545,1
68546,0
68547,0
68548,0
68549,0
68550,0
68551,0
68552,0
68553,0
68554,1
68555,1
68556,1
68557,1
68558,0
68559,1
68560,0
68561,1
68562,0
68563,0
68564,0
68565,0
68566,1
68567,0
68568,0
68569,0
68570,0
68571,1
68572,1
68573,1
68574,0
68575,0
68576,0
68577,1
68578,1
68579,0
68580,1
68581,0
68582,0
68583,1
68584,0
68585,0
68586,1
68587,0
68588,0
68589,0
68590,1
68591,0
68592,1
68593,0
68594,1
68595,0
68596,0
68597,0
68598,0
68599,0
68600,1
68601,0
68602,0
68603,0
68604,0
68605,1
68606,0
68607,1
68608,1
68609,0
68610,1
68611,1
68612,0
68613,0
68614,1
68615,1
68616,1
68617,0
68618,1
68619,0
68620,1
68621,0
68622,1
68623,1
68624,0
68625,1
68626,0
68627,1
68628,1
68629,1
68630,1
68631,0
68632,0
68633,1
68634,0
68635,1
68636,1
68637,0
68638,1
68639,0
68640,1
68641,0
68642,1
68643,0
68644,1
68645,0
68646,1
68647,0
68648,0
68649,0
68650,0
68651,1
68652,0
68653,0
68654,0
68655,1
68656,1
68657,1
68658,1
68659,1
68660,0
68661,0
68662,0
68663,1
68664,0
68665,0
68666,1
68667,1
68668,1
68669,1
68670,1
68671,1
68672,1
68673,1
68674,0
68675,1
68676,1
68677,1
68678,0
68679,0
68680,0
68681,1
68682,1
68683,0
68684,0
68685,0
68686,1
68687,0
68688,1
68689,1
68690,1
68691,0
68692,0
68693,0
68694,0
68695,0
68696,0
68697,1
68698,1
68699,1
68700,1
68701,1
68702,1
68703,0
68704,1
68705,0
68706,1
68707,0
68708,1
68709,1
68710,0
68711,1
68712,0
68713,1
68714,0
68715,0
68716,0
68717,1
68718,0
